"FechaUltimoPago","CostoAdmin","FechaAdjudicación","FechaInicioC","FechaProyectadaFin","MontoVencido","Ingresos","TotalMonto","SemanasAdjud","EdadActual","Mensualidad","Ocupacion","Y"
20220602,18574,20180921,20180921,20230921,12480,71878,748818,0,61,12480,61,1
20220328,11977,20201120,20191220,20241220,0,21674,243512,48,24,4058,85,1
20220502,7679,20210528,20201016,20251016,2563,17250,153793,32,47,2563,97,1
20220508,15510,20200117,20190315,20240315,7776,22639,233324,44,27,3888,20,1
20190719,20429,20160617,20160219,20210219,13588,24279,407684,17,54,6794,69,1
20220601,19030,20181019,20180817,20230817,13072,34366,392217,9,46,6536,116,1
20170710,9484,20170217,20160219,20210219,9060,5037,90631,52,40,2000,126,0
20220601,11921,20200320,20191220,20241220,7586,12722,227607,13,43,3793,63,1
20210504,29784,20161118,20160219,20210219,5422,26612,325343,39,48,5422,50,1
20220520,20494,20190315,20180420,20230420,5384,27487,323050,47,33,5384,97,1
20220512,20494,20181221,20180420,20230420,5451,21575,327063,35,38,5451,97,1
20220517,25789,20171020,20170421,20220421,13774,37848,413225,26,33,6887,5,1
20201025,22296,20170915,20161118,20211118,24152,29136,362311,43,35,6038,121,0
20220429,26549,20180316,20170421,20220421,0,17291,307681,47,53,5128,85,1
20220601,12356,20210219,20191220,20241220,6298,14723,188982,61,44,3149,35,1
20220516,14182,20191115,20190621,20240621,0,24438,290784,21,33,4846,37,1
20220601,15446,20200320,20190426,20240426,6979,28836,418789,47,26,6979,125,1
20220602,18651,20190920,20180817,20230817,0,27617,318331,57,26,5305,53,1
20220513,22345,20190315,20180119,20230119,11656,27570,349730,60,40,5828,58,1
20220601,8103,20210326,20200821,20250821,2479,12158,148776,31,59,2479,5,1
20220525,19340,20190426,20180420,20230420,17520,19753,262858,53,25,4380,23,0
20220601,5995,20210528,20210219,20260219,1758,10430,105511,14,43,2000,85,1
20171108,8313,20170721,20160715,20210715,7815,9945,93805,53,29,2000,97,0
20181027,10340,20170818,20170120,20220120,24939,13597,166283,30,42,2771,46,0
20220316,26170,20180119,20170421,20220421,12218,26914,366544,39,41,6109,50,1
20180426,8595,20171215,20161216,20211216,11030,11504,132415,52,23,2206,5,0
20191104,14629,20170421,20170421,20220421,20185,17277,242250,0,28,4037,47,0
20220603,15004,20191220,20190621,20240621,8348,22398,250447,26,27,4174,50,1
20210504,27229,20180216,20160617,20210617,35604,21290,237366,87,57,3956,97,0
20210301,18057,20190118,20171117,20221117,0,45979,483779,61,45,8062,5,1
20220516,18195,20200117,20180921,20230921,10230,23969,306920,69,29,5115,106,1
20220525,15954,20190315,20190315,20240315,9770,26907,293131,0,52,4885,58,1
20220602,15954,20191018,20190315,20240315,9174,23322,275227,31,37,4587,42,1
20200320,23903,20170120,20160219,20210219,0,20880,395674,48,36,6594,50,1
20220601,20494,20190517,20180518,20230518,5410,23271,324649,52,43,5410,38,1
20211214,21660,20171117,20171117,20221117,19624,64684,588727,0,53,9812,68,1
20210802,27926,20180518,20160715,20210715,0,33033,459314,96,41,7655,68,1
20220531,29005,20171020,20161216,20211216,0,34729,385269,44,25,6421,58,1
20220502,11977,20200717,20191115,20241115,0,13820,187905,35,47,3131,62,1
20160901,4596,20160318,20160219,20210219,6684,6678,66894,4,47,2000,58,0
20220506,23193,20181116,20171117,20221117,0,24688,335604,52,30,5593,58,1
20220402,26066,20180216,20170519,20220519,13658,33699,409767,39,61,6829,69,1
20220602,18574,20201218,20180921,20230921,9378,25189,281395,117,44,4689,29,1
20201215,16819,20180216,20171215,20221215,28908,47612,433635,9,51,7227,111,0
20210511,12901,20190315,20190118,20240118,18480,11338,110924,8,62,2000,50,0
20220429,25583,20190426,20170616,20220616,13860,31528,415843,97,48,6930,97,1
20220516,31170,20171020,20160715,20210715,0,26135,239273,66,26,3987,115,1
20220601,21416,20190118,20180316,20230316,0,20987,241446,44,43,4024,80,1
20210219,28559,20161118,20160219,20210219,26352,23588,263544,39,50,4392,85,0
20200921,26471,20170217,20160219,20210219,15628,16686,234454,52,24,3907,15,0
20220601,8482,20210528,20200918,20250918,0,12875,122861,36,27,2047,85,1
20220531,25687,20180720,20170616,20220616,10542,16683,316273,57,40,5271,117,1
20210609,19277,20190215,20171117,20221117,11174,35528,335251,65,30,5587,95,1
20220603,26066,20180817,20170616,20220616,11150,37483,334522,61,24,5575,18,1
20220530,25204,20180921,20170616,20220616,0,17030,325418,66,55,5423,46,1
20220411,11542,20200918,20191220,20241220,0,14587,146096,39,28,2434,28,1
20220527,13738,20190920,20190816,20240816,0,14870,144896,5,28,2414,4,1
20220602,17221,20191018,20181221,20231221,3985,25776,239108,43,49,3985,52,1
20220603,6793,20211227,20201218,20251218,1483,9676,89029,53.4285714285714,45,2000,45,1
20211022,23752,20180316,20170616,20220616,15808,25597,474261,39,55,7904,53,1
20210416,28865,20160819,20160219,20210219,13910,45817,417341,26,54,6955,69,1
20210921,31394,20161216,20160219,20210219,5296,36149,317773,43,35,5296,50,1
20220228,22906,20180420,20171117,20221117,43096,31309,323253,22,50,5387,58,0
20220603,8058,20210528,20201016,20251016,1838,9700,110304,32,54,2000,62,1
20200803,26047,20160219,20160219,20210219,6632,38396,397955,0,52,6632,53,1
20220601,17669,20200417,20181221,20231221,7748,16288,232497,69,37,3874,101,1
20201001,26892,20170217,20160219,20210219,10990,28185,329709,52,29,5495,40,1
20210329,12086,20190816,20190118,20240118,29728,15987,222976,30,31,3716,117,0
20220121,24438,20180216,20170616,20220616,11900,30024,357011,35,26,5950,76,1
20201002,11817,20190517,20180817,20230817,28140,10424,168861,39,49,2814,97,0
20211229,17497,20190719,20180817,20230817,3272,16876,196330,48,30,3272,23,1
20220603,17221,20190816,20181221,20231221,4273,19266,256428,34,34,4273,85,1
20220513,23193,20180720,20171117,20221117,0,28097,301348,35,38,5022,50,1
20220602,19266,20180720,20180615,20230615,3374,16399,202498,5,39,3374,45,1
20220601,23383,20190118,20171020,20221020,0,22903,276602,65,47,4610,97,1
20220401,25583,20180921,20170616,20220616,11296,25192,338933,66,63,5648,97,1
20220602,14117,20200515,20190816,20240816,5580,13865,167427,39,56,2790,58,1
20220601,20411,20180615,20180615,20230615,11104,32445,333171,0,34,5552,68,1
20220510,20411,20190315,20180615,20230615,0,30789,300227,39,40,5003,97,1
20220603,25583,20180720,20170616,20220616,6049,26461,362961,57,26,6049,96,1
20220503,20954,20180921,20180316,20230316,4193,17362,251615,27,44,4193,50,1
20200121,4831,20191018,20190315,20240315,5835,4882,70034,31,40,2000,62,0
20210614,28969,20161216,20160219,20210219,4099,26828,245959,43,35,4099,11,1
20220601,6374,20211015,20210219,20260219,2520,6865,75614,34,35,2000,53,1
20210517,18872,20181019,20171117,20221117,21846,24802,218496,48,27,3641,97,0
20210617,11974,20191115,20190315,20240315,26622,12503,177518,35,40,2958,62,0
20220602,14117,20200417,20190816,20240816,2763,12352,165819,35,50,2763,23,1
20220518,12356,20201120,20191220,20241220,2515,8257,150900,48,37,2515,126,1
20220412,20113,20181019,20180420,20230420,8120,24463,243645,26,64,4060,97,1
20170503,8010,20160415,20160219,20210219,11781,11307,101024,8,35,2000,53,0
20220503,17221,20190621,20181221,20231221,8848,18591,265496,26,55,4424,5,1
20220509,22814,20190215,20171215,20221215,5959,21887,357578,61,52,5959,97,1
20220519,8482,20210716,20200918,20250918,11100,6608,111050,43,23,2000,62,0
20220502,26549,20180216,20170616,20220616,5181,22656,310886,35,40,5181,28,1
20220531,16842,20190426,20190118,20240118,0,22420,289599,14,43,4826,50,1
20220603,23193,20180720,20171215,20221215,3913,15570,234805,31,62,3913,97,1
20211201,26973,20170915,20170120,20220120,8752,53401,525140,34,41,8752,68,1
20200318,17807,20170217,20170120,20220120,40360,17669,242206,4,45,4036,50,0
20220601,25204,20180817,20170616,20220616,4829,21719,289792,61,37,4829,50,1
20220602,24143,20180720,20171020,20221020,11270,33013,338150,39,40,5635,23,1
20210831,25395,20171020,20170120,20220120,4681,29905,280860,39,31,4681,35,1
20220601,6793,20210924,20201218,20251218,0,13057,118136,40,54,2000,69,1
20220602,11489,20201218,20200221,20250221,4398,14436,131948,43,25,2199,126,1
20220603,14117,20200821,20190920,20240920,2468,14429,148089,48,31,2468,9,1
20220420,25204,20180119,20170616,20220616,13194,30248,395869,31,37,6597,69,1
20220503,12794,20210122,20191220,20241220,0,12777,144405,57,35,2406,28,1
20220510,7679,20210618,20201016,20251016,2994,9056,89831,35,32,2000,35,1
20220502,22724,20181221,20171215,20221215,4867,24443,292057,53,43,4867,50,1
20220602,9769,20210326,20200619,20250619,4418,8234,132560,40,56,2209,28,1
20220521,21416,20181019,20180316,20230316,0,22869,229287,31,41,3821,60,1
20220512,7256,20210924,20201120,20251120,0,11966,165507,44,27,2758,97,1
20210524,29272,20170317,20160318,20210318,13084,32070,392535,52,34,6542,97,1
20220603,12356,20201218,20191220,20241220,6056,16838,181692,52,37,3028,32,1
20211214,24143,20170818,20170519,20220519,23638,67314,709199,13,43,11819,58,1
20170406,7526,20160318,20160318,20210318,15276,16187,152810,0,41,2546,97,0
20220603,24143,20180817,20171020,20221020,5353,22250,321200,43,33,5353,28,1
20220522,22814,20181221,20171215,20221215,14136,46863,424083,53,28,7068,2,1
20220503,29509,20200619,20161021,20211021,4711,27942,282700,191,39,4711,91,1
20220516,24621,20181019,20170915,20220915,4710,29631,282635,57,25,4710,50,1
20220602,23193,20180921,20171215,20221215,0,50265,571496,40,38,9524,111,1
20220525,24242,20180817,20170915,20220915,0,29697,325222,48,64,5420,97,1
20220516,6414,20211015,20210122,20260122,0,10396,144247,38,23,2404,97,1
20220601,17669,20190816,20181221,20231221,6519,39941,391199,34,58,6519,69,1
20220601,12356,20200717,20191220,20241220,0,21365,189260,30,38,3154,72,1
20211025,31278,20170120,20160318,20210318,5819,20709,349157,44,37,5819,97,1
20220506,20873,20190315,20180518,20230518,0,29075,313880,43,27,5231,97,1
20220531,24621,20181019,20170915,20220915,14480,42385,434400,57,52,7240,10,1
20220509,18651,20190215,20180817,20230817,0,17408,332347,26,34,5539,50,1
20180424,13182,20170217,20160318,20210318,31048,15842,232874,48,23,3881,28,0
20220509,24143,20180817,20171020,20221020,6399,29867,383989,43,25,6399,50,1
20190924,20799,20170217,20160318,20210318,48618,28229,324153,48,39,5402,91,0
20220512,19109,20190816,20180921,20230921,0,21731,301600,47,42,5026,63,1
20190925,16212,20170915,20161118,20211118,12635,11204,108359,43,28,2000,117,0
20220330,25687,20180316,20170519,20220519,0,29559,357284,43,44,5954,50,1
20220601,24621,20180720,20170915,20220915,6838,30039,410301,44,56,6838,45,1
20220520,7298,20210528,20200918,20250918,5656,11596,169731,36,31,2828,85,1
20220602,10630,20201016,20200320,20250320,2848,9391,170893,30,51,2848,23,1
20220602,23193,20181019,20171117,20221117,6609,27269,396587,48,50,6609,97,1
20220516,13234,20201120,20191018,20241018,0,15843,193023,57,22,3217,52,1
20220308,31170,20170616,20160715,20210715,0,26151,365316,48,71,6088,51,1
20220408,30482,20161216,20160318,20210318,10338,19981,310186,39,38,5169,50,1
20220601,11921,20200221,20200117,20250117,7334,22908,220074,5,51,3667,117,1
20210317,28457,20160318,20160318,20210318,18714,61567,561443,0,40,9357,30,1
20220506,15889,20191018,20190315,20240315,8760,27160,262819,31,47,4380,25,1
20220516,18651,20181116,20180921,20230921,0,29499,337726,8,29,5628,10,1
20210106,27219,20170217,20160318,20210318,6757,41593,405439,48,58,6757,45,1
20220602,17741,20190719,20181019,20231019,9678,20462,290378,39,42,4839,45,1
20190913,20799,20170616,20160318,20210318,6129,35867,367756,65,39,6129,97,1
20220506,5995,20211119,20210219,20260219,0,9602,110950,39,31,2000,62,1
20220603,16333,20191115,20190315,20240315,0,26643,323975,35,39,5399,58,1
20220221,21964,20180420,20180119,20230119,0,28170,385392,13,30,6423,50,1
20220603,20873,20181116,20180420,20230420,11852,26140,355608,30,71,5926,69,1
20220601,17221,20191115,20190118,20240118,5280,22024,316859,43,55,5280,68,1
20200331,23391,20170519,20160318,20210318,38976,28374,292362,61,48,4872,97,0
20220531,23287,20181019,20171117,20221117,7002,38176,420154,48,36,7002,50,1
20220602,14117,20200221,20190816,20240816,4253,26088,255231,27,34,4253,102,1
20220504,11542,20210122,20200117,20250117,7048,17863,211450,53,34,3524,5,1
20220602,19030,20190816,20180817,20230817,13934,37568,418055,52,53,6967,97,1
20220602,5959,20211015,20210319,20260319,0,9451,107666,30,49,2000,62,1
20210927,30881,20181116,20160318,20210318,20058,22710,200593,139,33,3343,50,0
20190801,12833,20170519,20170519,20220519,38335,51281,460026,0,43,7667,58,0
20220602,18574,20190517,20180921,20230921,0,15627,293126,34,33,4885,50,1
20220507,21795,20190426,20180316,20230316,0,25523,398670,58,39,6644,58,1
20220301,28626,20180119,20161216,20211216,0,39674,454941,57,46,7582,97,1
20210312,12985,20190621,20181019,20231019,27872,21823,209049,35,33,3484,97,0
20220601,6793,20210820,20210122,20260122,2602,11882,156120,30,27,2602,5,1
20220603,6374,20220120,20210122,20260122,0,8532,114458,51.8571428571429,40,2000,50,1
20220601,12356,20201218,20191220,20241220,6784,16960,203574,52,56,3392,52,1
20210513,22229,20180316,20170519,20220519,37905,17103,324905,43,53,5415,113,0
20220603,8058,20210618,20200918,20250918,2840,10077,170436,39,42,2840,58,1
20200304,20835,20160715,20160715,20210715,6500,35350,390034,0,33,6500,58,1
20211012,10041,20201218,20191220,20241220,8908,12765,133654,52,52,2227,50,0
20220601,11921,20201218,20200117,20250117,0,21050,195283,48,45,3254,48,1
20190628,6756,20180518,20180420,20230420,19384,12756,145404,4,51,2423,97,0
20220509,20873,20180420,20180420,20230420,12600,38134,378050,0,28,6300,97,1
20180328,12210,20170317,20160318,20210318,27936,18707,186263,52,45,3104,85,0
20220517,28626,20170818,20161216,20211216,12744,33281,382343,35,29,6372,116,1
20191223,17517,20170915,20161216,20211216,37180,25458,223139,39,34,3718,97,0
20220601,15889,20200117,20190315,20240315,8216,20446,246491,44,32,4108,107,1
20220516,12855,20190920,20190920,20240920,0,23474,329461,0,32,5491,11,1
20220531,11977,20191220,20191115,20241115,3923,23753,235407,5,31,3923,91,1
20220427,13738,20200918,20190816,20240816,4578,12682,137359,57,22,2289,106,1
20220601,23666,20181019,20171117,20221117,0,24642,271002,48,28,4516,52,1
20220520,18651,20190816,20180817,20230817,7392,14683,221760,52,27,3696,117,1
20220601,13738,20200417,20190816,20240816,5740,13758,172235,35,29,2870,93,1
20220107,32448,20170217,20160318,20210318,0,36769,330315,48,38,5505,11,1
20220602,14117,20200717,20190816,20240816,0,9885,143804,48,22,2396,63,1
20220513,25583,20181019,20170616,20220616,4615,18504,276913,70,45,4615,96,1
20201110,26800,20170120,20160318,20210318,10362,24854,310906,44,27,5181,117,1
20220511,15510,20200117,20190315,20240315,3161,11969,189696,44,25,3161,85,1
20220501,30789,20170721,20160715,20210715,4576,18641,274617,53,32,4576,117,1
20211125,25596,20180316,20170217,20220217,6206,30727,372380,56,52,6206,126,1
20220428,16461,20190215,20190118,20240118,35870,25108,215248,4,22,3587,62,0
20220503,9769,20210219,20200619,20250619,2236,12420,134160,35,44,2236,112,1
20190514,19032,20170915,20160318,20210318,12780,14716,153380,78,53,2556,103,0
20220520,25687,20180518,20170616,20220616,5461,25861,327662,48,37,5461,123,1
20220504,14117,20191220,20190816,20240816,2680,11475,160804,18,27,2680,18,1
20220603,12356,20200918,20191220,20241220,2758,14087,165515,39,40,2758,50,1
20210406,29891,20170721,20160318,20210318,0,38837,453330,70,43,7555,126,1
20220509,24242,20180720,20170915,20220915,11172,25500,335209,44,29,5586,85,1
20220603,23193,20181019,20171117,20221117,9208,26214,276261,48,59,4604,69,1
20220520,19570,20190426,20180615,20230615,0,23077,236478,45,46,3941,50,1
20220516,21879,20180817,20180119,20230119,5773,30008,346431,30,45,5773,62,1
20180716,14563,20170421,20160318,20210318,9388,11460,140859,57,53,2347,69,0
20220503,25583,20180316,20170616,20220616,9792,27218,293796,39,34,4896,22,1
20220601,18651,20190621,20180817,20230817,5032,21653,301939,44,55,5032,20,1
20201001,21292,20170217,20170120,20220120,13272,38594,398213,4,34,6636,28,1
20220513,24621,20180921,20170915,20220915,5187,29136,311254,53,33,5187,5,1
20211220,20262,20181116,20180316,20230316,7318,21817,219573,35,43,3659,121,1
20220516,22814,20181221,20171117,20221117,4701,27535,282072,57,26,4701,62,1
20200121,22534,20170120,20160318,20210318,41760,26312,250565,44,28,4176,77,0
20220413,9566,20201218,20200221,20250221,7604,8332,114076,43,69,2000,69,0
20220509,6414,20210820,20201218,20251218,0,6963,76933,35,36,2000,121,1
20200831,17526,20180518,20170616,20220616,18180,18511,181813,48,23,3030,126,0
20220517,32448,20170217,20160318,20210318,4684,20004,281055,48,37,4684,125,1
20220601,22724,20180420,20180119,20230119,0,27294,282186,13,26,4703,84,1
20220506,13676,20210122,20190920,20240920,5142,12905,154317,70,54,2571,52,1
20220601,10202,20210326,20200417,20250417,2342,14615,140579,49,32,2342,50,1
20210621,18809,20180720,20180119,20230119,8657,35165,519426,26,49,8657,62,1
20200306,23391,20170421,20160318,20210318,11126,34869,333795,57,29,5563,106,1
20220506,21795,20181019,20180316,20230316,3803,21840,228198,31,27,3803,117,1
20210525,29272,20170317,20160318,20210318,4336,19137,260166,52,27,4336,20,1
20220405,17221,20191115,20181221,20231221,6978,16308,209344,47,49,3489,15,1
20211101,26582,20171020,20170120,20220120,56124,22575,374193,39,33,6236,35,0
20220601,17814,20190920,20180921,20230921,3224,12932,193442,52,32,3224,121,1
20220531,25204,20190315,20170616,20220616,4872,22488,292327,91,44,4872,18,1
20220516,28127,20180119,20170120,20220120,11442,27185,343294,52,23,5721,23,1
20220103,10344,20201218,20200221,20250221,4406,13260,132204,43,19,2203,28,1
20220602,25583,20180216,20170616,20220616,0,29148,348704,35,47,5811,50,1
20211013,31278,20170421,20160318,20210318,37336,21205,280063,57,43,4667,1,0
20220428,15510,20190719,20190315,20240315,0,11853,184375,18,27,3072,107,1
20200205,17378,20171215,20170120,20220120,15465,15310,185631,47,26,3093,5,0
20220602,12794,20200821,20191115,20241115,5626,11921,168785,40,55,2813,62,1
20220509,17290,20200117,20181116,20231116,3694,22368,221680,61,28,3694,52,1
20220510,13738,20200320,20190816,20240816,0,17823,187840,31,31,3130,85,1
20220518,28127,20180216,20170120,20220120,4611,24050,276714,56,27,4611,97,1
20220523,7256,20210716,20201120,20251120,1588,5515,95336,34,34,2000,106,1
20180402,13182,20170120,20160318,20210318,11215,9608,134621,44,39,2243,97,0
20190919,14726,20171020,20170217,20220217,9378,28570,281367,35,36,4689,97,1
20220602,11489,20210618,20200117,20250117,2628,12186,157735,74,52,2628,112,1
20220515,15510,20191220,20190426,20240426,3843,21029,230629,34,34,3843,76,1
20220602,15889,20200221,20190315,20240315,3663,13799,219816,49,50,3663,117,1
20220504,8103,20210326,20200918,20250918,0,6339,94822,27,27,2000,103,1
20220504,18574,20190920,20180921,20230921,0,12175,218209,52,29,3636,5,1
20220514,12356,20210528,20191220,20241220,0,14177,142695,75,42,2378,126,1
20220506,13234,20200918,20191018,20241018,3050,14000,183008,48,31,3050,76,1
20200710,25110,20160415,20160318,20210318,9634,20111,289033,4,54,4817,7,1
20220601,13676,20200821,20190920,20240920,6120,19513,183627,48,51,3060,69,1
20220117,14744,20191220,20190315,20240315,27232,14668,204284,40,42,3404,28,0
20220530,18574,20190426,20180921,20230921,4249,23521,254955,31,54,4249,117,1
20190713,14830,20171117,20170120,20220120,12940,17854,194103,43,38,3235,9,0
20220602,14117,20200717,20190920,20240920,0,15955,152612,43,45,2543,69,1
20220602,20873,20190816,20180518,20230518,9746,15607,292383,65,60,4873,97,1
20180126,11288,20161118,20160415,20210415,9890,11189,118711,31,39,2000,96,0
20220524,22345,20190118,20180119,20230119,5462,18272,327748,52,38,5462,23,1
20220311,32703,20170421,20160415,20210415,0,21467,297886,53,36,4964,58,1
20220603,24621,20180518,20170915,20220915,0,53744,488654,35,56,8144,50,1
20210419,20855,20180420,20170616,20220616,11166,22568,334985,44,35,5583,97,1
20210416,28355,20170120,20160415,20210415,7882,32774,472927,40,50,7882,53,1
20220513,26170,20180518,20170519,20220519,12916,41874,387507,52,23,6458,111,1
20210929,16319,20190621,20180817,20230817,26250,25843,225009,44,44,3750,85,0
20180409,8595,20170616,20161118,20211118,9552,7343,71656,30,30,2000,85,0
20220602,19570,20190621,20180615,20230615,10730,29251,321930,53,24,5365,50,1
20191101,10338,20180216,20180119,20230119,27216,22354,272196,4,61,4536,69,0
20210803,29972,20181116,20160415,20210415,0,26066,309646,135,31,5160,35,1
20211004,22306,20201218,20170915,20220915,73720,33196,552900,170,45,9215,106,0
20181101,6922,20180720,20170915,20220915,7170,4726,71741,44,30,2000,97,0
20220504,10630,20210326,20200417,20250417,2064,14412,123844,49,46,2064,28,1
20220524,18195,20180921,20180921,20230921,0,34899,431842,0,62,7197,80,1
20220601,8058,20210618,20200918,20250918,0,11238,131389,39,28,2189,76,1
20200305,19308,20170915,20161118,20211118,40080,20483,240538,43,38,4008,50,0
20220601,24143,20190426,20171020,20221020,0,37792,386170,79,30,6436,97,1
20190919,20289,20171020,20160415,20210415,13094,20583,392832,79,30,6547,28,1
20220514,23287,20180921,20171117,20221117,0,32753,573536,44,28,9558,58,1
20220602,19949,20210924,20180615,20230615,8634,13951,259023,171,51,4317,94,1
20220601,22433,20181019,20171215,20221215,13644,36626,409344,44,33,6822,47,1
20220511,18195,20191220,20180921,20230921,16592,37894,497771,65,43,8296,126,1
20220310,21416,20190517,20180316,20230316,9536,55157,572176,61,34,9536,51,1
20220602,7635,20210618,20201120,20251120,0,17725,158972,30,30,2649,62,1
20210728,12820,20200221,20190315,20240315,20450,20261,245425,49,27,4090,78,0
20220601,21795,20190816,20180316,20230316,9692,20675,290791,74,24,4846,97,1
20210415,21339,20180615,20170519,20220519,45440,28073,340851,56,29,5680,117,0
20200911,17585,20170616,20170519,20220519,36010,35676,432132,4,39,7202,50,0
20180402,12672,20161216,20160415,20210415,21984,9138,164880,35,33,2748,15,0
20190930,13273,20180316,20170519,20220519,12832,18488,192528,43,42,3208,50,0
20200923,21371,20161216,20161216,20211216,17526,39748,525833,0,27,8763,97,1
20220601,6374,20210924,20210122,20260122,1958,9789,117485,35,41,2000,58,1
20220503,18120,20190719,20181019,20231019,5010,21159,300620,39,20,5010,123,1
20220601,18651,20190719,20180817,20230817,0,33160,344153,48,57,5735,97,1
20220603,12356,20200619,20191115,20241115,7430,18508,222901,31,36,3715,97,1
20220601,23193,20180720,20171117,20221117,0,36337,398211,35,62,6636,69,1
20180814,7493,20170519,20170519,20220519,21505,20698,258091,0,34,4301,58,0
20220602,25687,20180720,20170519,20220519,0,38169,402150,61,24,6702,77,1
20210414,17067,20190315,20180316,20230316,49450,21951,296710,52,26,4945,85,0
20220602,10202,20211119,20200515,20250515,5184,14061,155573,79,43,2592,50,1
20220603,15889,20200221,20190315,20240315,0,23121,255719,49,43,4261,68,1
20190701,5354,20190315,20180817,20230817,6250,6214,75003,30,46,2000,32,0
20220503,23193,20180921,20171117,20221117,18118,48452,543546,44,26,9059,38,1
20220525,8058,20210326,20200918,20250918,3864,11783,115978,27,25,2000,69,1
20220514,7635,20210924,20201120,20251120,4888,13478,146654,44,32,2444,114,1
20220602,14117,20200821,20190816,20240816,9084,16969,272561,53,50,4542,18,1
20220504,11921,20201120,20191220,20241220,0,18086,182449,48,33,3040,50,1
20220602,22814,20181221,20171215,20221215,12212,39449,366409,53,44,6106,5,1
20220505,33082,20190426,20160415,20210415,0,18810,316492,158,45,5274,97,1
20220512,22814,20180720,20171215,20221215,0,33717,433584,31,25,7226,58,1
20220517,20801,20171215,20171215,20221215,6102,30582,366170,0,46,6102,97,1
20220531,10630,20211227,20200417,20250417,5628,14800,168863,88.4285714285714,51,2814,29,1
20211008,26191,20161216,20161216,20211216,48223,31704,413341,0,39,6889,50,0
20220602,20873,20190426,20180420,20230420,10892,28807,326781,53,26,5446,47,1
20200325,14900,20180216,20170721,20220721,13564,14203,203519,30,21,3391,32,0
20220602,11921,20210716,20191220,20241220,5938,23574,356324,82,48,5938,53,1
20220301,20494,20180420,20180420,20230420,11412,39033,684762,0,75,11412,63,1
20220408,24722,20180316,20170721,20220721,0,50796,511575,34,51,8526,58,1
20220601,12356,20210820,20191220,20241220,6610,15076,198333,87,34,3305,68,1
20220520,12356,20210219,20191220,20241220,0,34580,299350,61,69,4989,69,1
20220602,23193,20190215,20171215,20221215,0,25837,370777,61,58,6179,80,1
20220510,18651,20190719,20180817,20230817,9990,20662,299745,48,43,4995,97,1
20220601,19949,20200117,20180615,20230615,0,27596,313261,83,66,5221,69,1
20200929,24939,20161118,20160415,20210415,11598,23632,347966,31,35,5799,97,1
20211202,17955,20180817,20180817,20230817,0,23557,316532,0,30,5275,58,1
20201203,26709,20170519,20160415,20210415,23932,27846,359028,57,55,5983,50,0
20220418,27947,20170519,20160415,20210415,16256,40339,487738,57,26,8128,20,1
20220510,18195,20180921,20180921,20230921,18738,52072,562156,0,40,9369,97,1
20210409,27437,20170818,20160415,20210415,7710,31131,462658,70,22,7710,68,1
20220425,26582,20170721,20161216,20211216,0,47995,519157,31,35,8652,45,1
20220502,14117,20200417,20190816,20240816,4018,27988,241086,35,33,4018,23,1
20220602,8482,20210528,20200821,20250821,0,15081,158941,40,30,2649,11,1
20220504,22258,20190215,20180119,20230119,5777,30264,346669,56,38,5777,45,1
20220602,8482,20210618,20200821,20250821,2415,14884,144905,43,33,2415,62,1
20220603,5959,20211119,20210319,20260319,0,9789,108880,35,28,2000,121,1
20220601,25101,20180216,20170721,20220721,0,36577,418026,30,24,6967,85,1
20190716,19407,20180615,20160415,20210415,19450,64865,583511,113,25,9725,50,1
20220419,15510,20200515,20190426,20240426,0,19842,241943,55,23,4032,85,1
20171227,10825,20160520,20160415,20210415,41990,14499,251941,5,39,4199,16,0
20220506,18574,20190621,20180921,20230921,12314,36519,369464,39,49,6157,34,1
20220530,26582,20171117,20161216,20211216,0,35822,410514,48,32,6841,97,1
20211101,18950,20180921,20180420,20230420,25438,14468,218085,22,33,3634,16,0
20200215,10243,20190118,20180420,20230420,22950,12904,137754,39,32,2295,85,0
20200826,25025,20160923,20160415,20210415,16516,25015,247780,23,28,4129,100,0
20220519,9823,20201016,20200515,20250515,2423,8395,145436,22,44,2423,62,1
20180326,12210,20170818,20160415,20210415,5620,7719,84358,70,28,2000,50,0
20220516,22814,20181019,20171215,20221215,9932,18005,298005,44,48,4966,50,1
20220603,6374,20210924,20210122,20260122,0,8484,86636,35,21,2000,77,1
20191015,16150,20170120,20170120,20220120,34072,23373,255544,0,49,4259,58,0
20220602,24621,20180720,20170915,20220915,9308,23902,279293,44,46,4654,126,1
20190313,17637,20171117,20160415,20210415,11720,7980,87947,83,35,2000,58,0
20220505,19949,20190816,20180615,20230615,0,22320,228222,61,50,3803,28,1
20220603,23193,20190118,20171215,20221215,5199,30599,311979,57,37,5199,97,1
20220601,6793,20211119,20201218,20251218,0,8549,108649,48,46,2000,58,1
20220602,12356,20200619,20191220,20241220,6084,16161,182549,26,55,3042,18,1
20220603,14117,20210618,20190816,20240816,7400,11960,222035,96,25,3700,58,1
20220111,23956,20180420,20170721,20220721,7304,37677,438281,39,29,7304,38,1
20190507,18522,20160415,20160415,20210415,20940,13922,209426,0,52,3490,50,0
20220601,23193,20181116,20171215,20221215,0,21923,320031,48,62,5333,85,1
20210810,7948,20201016,20200221,20250221,10782,10484,107831,34,23,2000,9,0
20180813,14509,20170317,20160415,20210415,16638,9043,166395,48,30,2773,126,0
20200707,13313,20190118,20180316,20230316,14814,11250,148194,44,20,2469,62,0
20220601,17669,20190816,20181116,20231116,8168,37098,490138,39,61,8168,35,1
